-22.9666667;-45.25;-22.3666667;-47.4333333
-22.3666667;-47.4333333;-22.3666667;-47.4333333
-22.3666667;-47.4333333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.2;-47.3833333
-20.2;-47.3833333;-20.0333333;-47.85
-20.0333333;-47.85;-20.0333333;-47.85
-20.0333333;-47.85;-20.0333333;-47.85
-20.0333333;-47.85;-20.0333333;-47.85
-20.0333333;-47.85;-20.0333333;-47.85
-20.0333333;-47.85;-20.0333333;-47.85
-20.0333333;-47.85;-20.2;-47.4166667
-20.2;-47.4166667;-20.2;-47.4166667
-20.2;-47.4166667;-21.9166667;-47.4666667
-21.9166667;-47.4666667;-21.9166667;-47.4666667
-21.9166667;-47.4666667;-21.9166667;-47.4666667
-21.9166667;-47.4666667;-22.9166667;-47.3666667
-22.9166667;-47.3666667;-21.2833333;-47.3833333
-21.2833333;-47.3833333;-21.2333333;-47.35
-21.2333333;-47.35;-22.35;-47.45
-22.35;-47.45;-22.35;-47.45
-22.35;-47.45;-23.2166667;-47.3166667
-23.2166667;-47.3166667;-22.3;-47.5833333
-22.3;-47.5833333;-20.1833333;-47.4
-20.1833333;-47.4;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-20.5166667;-47.8
-20.5166667;-47.8;-21.1666667;-47.8833333
-21.1666667;-47.8833333;-21.1666667;-47.8833333
-21.1666667;-47.8833333;-20.5666667;-47.1833333
-20.5666667;-47.1833333;-23.0666667;-46.9666667
-23.0666667;-46.9666667;-22.1666667;-47.4333333
-22.1666667;-47.4333333;-22.15;-47.45
-22.15;-47.45;-22.6241667;-47.2619444
-22.6241667;-47.2619444;-22.7444444;-47.4080556
-22.7444444;-47.4080556;-22.7491667;-47.4136111
-22.7491667;-47.4136111;-22.7666667;-46.6
-22.7666667;-46.6;-22.7666667;-46.6
-22.7666667;-46.6;-22.5833333;-47.5333333
-22.5833333;-47.5333333;-20.8333333;-48.75
-20.8333333;-48.75;-20.8333333;-48.75
-20.8333333;-48.75;-20.8333333;-48.75
-20.8333333;-48.75;-20.8333333;-48.75
-20.8333333;-48.75;-23.1666667;-47.8666667
-23.1666667;-47.8666667;-23.1666667;-47.8666667
-23.1666667;-47.8666667;-21.75;-47.9166667
-21.75;-47.9166667;-23.9833333;-48.5
-23.9833333;-48.5;-23.9333333;-48.4833333
-23.9333333;-48.4833333;-21.7;-46.8666667
-21.7;-46.8666667;-20.5666667;-47.2833333
-20.5666667;-47.2833333;-20.5666667;-47.2833333
-20.5666667;-47.2833333;-20.5666667;-47.2833333
-20.5666667;-47.2833333;-21.3166667;-47.5666667
-21.3166667;-47.5666667;-20.1166667;-47.7166667
-20.1166667;-47.7166667;-21.2333333;-47.6
-21.2333333;-47.6;-20.2166667;-47.6333333
-20.2166667;-47.6333333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-20.4833333;-50.1833333
-20.4833333;-50.1833333;-23.05;-47.9
-23.05;-47.9;-20.8;-47.9166667
-20.8;-47.9166667;-20.5833333;-47.2333333
-20.5833333;-47.2333333;-20.5833333;-47.2333333
-20.5833333;-47.2333333;-22.45;-47.7166667
-22.45;-47.7166667;-22.45;-47.7166667
-22.45;-47.7166667;-22.2833333;-47.9166667
-22.2833333;-47.9166667;-22.2833333;-47.9166667
-22.2833333;-47.9166667;-22.8833333;-46.6666667
-22.8833333;-46.6666667;-22.9333333;-46.6166667
-22.9333333;-46.6166667;-22.4166667;-47.3
-22.4166667;-47.3;-21.85;-47.6333333
-21.85;-47.6333333;-22.0166667;-51.2333333
-22.0166667;-51.2333333;-21.9333333;-51.5333333
-21.9333333;-51.5333333;-21.85;-47.7
-21.85;-47.7;-22.8666667;-46.6166667
-22.8666667;-46.6166667;-22.8333333;-46.65
-22.8333333;-46.65;-21.7666667;-47.7833333
-21.7666667;-47.7833333;-20.7833333;-47.2833333
-20.7833333;-47.2833333;-20.7833333;-47.2833333
-20.7833333;-47.2833333;-20.7833333;-47.2833333
-20.7833333;-47.2833333;-20.7833333;-47.2833333
-20.7833333;-47.2833333;-22.4333333;-47.7166667
-22.4333333;-47.7166667;-21.3;-47.4166667
-21.3;-47.4166667;-20.8;-47.2833333
-20.8;-47.2833333;-22.2833333;-47.55
-22.2833333;-47.55;-20.5;-47.8333333
-20.5;-47.8333333;-21.7666667;-47.6333333
-21.7666667;-47.6333333;-21.1333333;-47.7166667
-21.1333333;-47.7166667;-21.1333333;-47.7166667
-21.1333333;-47.7166667;-22.15;-47.4
-22.15;-47.4;-23.1841667;-47.6744444
-23.1841667;-47.6744444;-20.55;-47.2666667
-20.55;-47.2666667;-20.55;-47.2666667
-20.55;-47.2666667;-20.55;-47.2666667
-20.55;-47.2666667;-21.15;-47.9666667
-21.15;-47.9666667;-21.3166667;-47.4166667
-21.3166667;-47.4166667;-21.3166667;-47.4166667
-21.3166667;-47.4166667;-21.3166667;-47.4166667
-21.3166667;-47.4166667;-22.5961111;-47.2688889
-22.5961111;-47.2688889;-22.7475;-47.3580556
-22.7475;-47.3580556;-22.8333333;-45.6666667
-22.8333333;-45.6666667;-21.75;-47.7666667
-21.75;-47.7666667;-21.1;-47.65
-21.1;-47.65;-20.4666667;-47.7666667
-20.4666667;-47.7666667;-20.7833333;-47.9666667
-20.7833333;-47.9666667;-20.7833333;-47.9666667
-20.7833333;-47.9666667;-20.7833333;-47.9666667
-20.7833333;-47.9666667;-20.8166667;-47.3
-20.8166667;-47.3;-21.1166667;-47.65
-21.1166667;-47.65;-20.2333333;-47.7333333
-20.2333333;-47.7333333;-20.2333333;-47.7333333
-20.2333333;-47.7333333;-23.2241667;-47.7013889
-23.2241667;-47.7013889;-20.5833333;-47.3166667
-20.5833333;-47.3166667;-21.3;-47.5333333
-21.3;-47.5333333;-22.5763889;-47.2863889
-22.5763889;-47.2863889;-23.7166667;-45.4333333
-23.7166667;-45.4333333;-23.7166667;-45.4
-23.7166667;-45.4;-22.6;-47.75
-22.6;-47.75;-21.2833333;-47.3
-21.2833333;-47.3;-23.3;-47.1666667
-23.3;-47.1666667;-22.7275;-47.3722222
-22.7275;-47.3722222;-22.7402778;-47.3344444
-22.7402778;-47.3344444;-20.6;-47.3166667
-20.6;-47.3166667;-20.6;-47.3166667
-20.6;-47.3166667;-20.6;-47.3166667
-20.6;-47.3166667;-22.4;-47.55
-22.4;-47.55;-23.0666667;-47.85
-23.0666667;-47.85;-20.1666667;-47.6333333
-20.1666667;-47.6333333;-20.1666667;-47.6333333
-20.1666667;-47.6333333;-23.1666667;-47.3166667
-23.1666667;-47.3166667;-23.2166667;-47.2333333
-23.2166667;-47.2333333;-21.95;-47.8833333
-21.95;-47.8833333;-22.8;-47.4833333
-22.8;-47.4833333;-22.7833333;-47.4833333
-22.7833333;-47.4833333;-22.8166667;-47.4833333
-22.8166667;-47.4833333;-20.55;-47.7833333
-20.55;-47.7833333;-22.6694444;-47.2966667
-22.6694444;-47.2966667;-22.5;-44.7666667
-22.5;-44.7666667;-22.7166667;-47.3666667
-22.7166667;-47.3666667;-22.8166667;-46.7
-22.8166667;-46.7;-22.9833333;-46.6333333
-22.9833333;-46.6333333;-22.25;-51.3333333
-22.25;-51.3333333;-22.2333333;-47.5833333
-22.2333333;-47.5833333;-22.2333333;-47.5833333
-22.2333333;-47.5833333;-21.6666667;-47.5333333
-21.6666667;-47.5333333;-21.6666667;-47.5333333
-21.6666667;-47.5333333;-20.4666667;-47.8333333
-20.4666667;-47.8333333;-20.4666667;-47.8333333
-20.4666667;-47.8333333;-22.9;-45.5166667
-22.9;-45.5166667;-22.6038889;-47.495
-22.6038889;-47.495;-22.7202778;-47.34
-22.7202778;-47.34;-22.715;-47.3247222
-22.715;-47.3247222;-22.4166667;-47.6333333
-22.4166667;-47.6333333;-22.3833333;-47.4833333
-22.3833333;-47.4833333;-22.3833333;-47.4833333
-22.3833333;-47.4833333;-21.3666667;-47.2166667
-21.3666667;-47.2166667;-21.3666667;-47.2166667
-21.3666667;-47.2166667;-20.15;-47.6166667
-20.15;-47.6166667;-22.7666667;-47.5
-22.7666667;-47.5;-22.7083333;-47.3269444
-22.7083333;-47.3269444;-20.2;-47.3333333
-20.2;-47.3333333;-21.2;-47.7333333
-21.2;-47.7333333;-21.05;-47.6166667
-21.05;-47.6166667;-21.05;-47.6166667
-21.05;-47.6166667;-21.05;-47.6166667
-21.05;-47.6166667;-20.45;-47.8
-20.45;-47.8;-20.6333333;-47.1833333
-20.6333333;-47.1833333;-20.6333333;-47.1833333
-20.6333333;-47.1833333;-20.6166667;-47.1666667
-20.6166667;-47.1666667;-22.7333333;-46.85
-22.7333333;-46.85;-22.7333333;-46.85
-22.7333333;-46.85;-23.2469444;-47.6555556
-23.2469444;-47.6555556;-21.2;-47.6166667
-21.2;-47.6166667;-21.2666667;-47.8833333
-21.2666667;-47.8833333;-20.65;-47.8666667
-20.65;-47.8666667;-20.65;-47.8666667
-20.65;-47.8666667;-20.4666667;-47.7333333
-20.4666667;-47.7333333;-20.4666667;-47.7333333
-20.4666667;-47.7333333;-20.4666667;-47.7333333
-20.4666667;-47.7333333;-20.4666667;-47.7333333
-20.4666667;-47.7333333;-20.4333333;-47.7666667
-20.4333333;-47.7666667;-20.4333333;-47.7666667
-20.4333333;-47.7666667;-20.4333333;-47.7666667
-20.4333333;-47.7666667;-20.4333333;-47.7666667
-20.4333333;-47.7666667;-20.45;-47.7333333
-20.45;-47.7333333;-22.75;-47.1666667
-22.75;-47.1666667;-23.5166667;-49.25
-23.5166667;-49.25;-20.5333333;-47.95
-20.5333333;-47.95;-20.5333333;-47.95
-20.5333333;-47.95;-21.0166667;-47.85
-21.0166667;-47.85;-21.0166667;-47.85
-21.0166667;-47.85;-21.0166667;-47.85
-21.0166667;-47.85;-21.0166667;-47.85
-21.0166667;-47.85;-22.5577778;-47.26
-22.5577778;-47.26;-22.5908333;-47.3219444
-22.5908333;-47.3219444;-22.4;-47.9333333
-22.4;-47.9333333;-22.9;-47.3166667
-22.9;-47.3166667;-22.95;-47.3333333
-22.95;-47.3333333;-21.5;-47.6833333
-21.5;-47.6833333;-21.5;-47.6833333
-21.5;-47.6833333;-23.2666667;-47.3166667
-23.2666667;-47.3166667;-20.5666667;-47.8166667
-20.5666667;-47.8166667;-21.8166667;-47.5833333
-21.8166667;-47.5833333;-22.6911111;-47.2508333
-22.6911111;-47.2508333;-20.2833333;-47.8666667
-20.2833333;-47.8666667;-20.2833333;-47.8666667
-20.2833333;-47.8666667;-20.2833333;-47.8666667
-20.2833333;-47.8666667;-20.2833333;-47.8666667
-20.2833333;-47.8666667;-22.5333333;-44.7666667
-22.5333333;-44.7666667;-20.4166667;-47.7166667
-20.4166667;-47.7166667;-20.4166667;-47.7166667
-20.4166667;-47.7166667;-20.4166667;-47.7166667
-20.4166667;-47.7166667;-22.8166667;-47.6833333
-22.8166667;-47.6833333;-20.6333333;-47.15
-20.6333333;-47.15;-21.9833333;-51.2833333
-21.9833333;-51.2833333;-22.2;-47.4
-22.2;-47.4;-21.85;-47.8
-21.85;-47.8;-20.4333333;-47.8333333
-20.4333333;-47.8333333;-21.0;-47.8333333
-21.0;-47.8333333;-22.5313889;-47.2555556
-22.5313889;-47.2555556;-22.5722222;-47.3419444
-22.5722222;-47.3419444;-22.2;-47.3833333
-22.2;-47.3833333;-21.05;-47.95
-21.05;-47.95;-21.05;-47.95
-21.05;-47.95;-22.5769444;-47.4733333
-22.5769444;-47.4733333;-21.5666667;-47.7
-21.5666667;-47.7;-21.5666667;-47.7
-21.5666667;-47.7;-21.5666667;-47.7
-21.5666667;-47.7;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-20.9833333;-47.8333333
-20.9833333;-47.8333333;-21.85;-47.9666667
-21.85;-47.9666667;-21.7166667;-46.8166667
-21.7166667;-46.8166667;-20.8333333;-48.8
-20.8333333;-48.8;-20.85;-48.8
-20.85;-48.8;-20.1666667;-47.5833333
-20.1666667;-47.5833333;-20.1666667;-47.5833333
-20.1666667;-47.5833333;-20.1666667;-47.5833333
-20.1666667;-47.5833333;-22.75;-47.5333333
-22.75;-47.5333333;-22.7038889;-47.2741667
-22.7038889;-47.2741667;-22.8333333;-47.6666667
-22.8333333;-47.6666667;-22.4;-47.7833333
-22.4;-47.7833333;-23.7833333;-45.35
-23.7833333;-45.35;-23.1947222;-47.7255556
-23.1947222;-47.7255556;-20.6166667;-47.2666667
-20.6166667;-47.2666667;-20.2666667;-47.6166667
-20.2666667;-47.6166667;-21.4666667;-47.35
-21.4666667;-47.35;-20.5833333;-47.8833333
-20.5833333;-47.8833333;-21.5;-47.4
-21.5;-47.4;-20.3;-50.4166667
-20.3;-50.4166667;-20.3;-50.4166667
-20.3;-50.4166667;-20.6333333;-47.2333333
-20.6333333;-47.2333333;-20.2166667;-47.3
-20.2166667;-47.3;-22.45;-47.55
-22.45;-47.55;-21.0333333;-47.55
-21.0333333;-47.55;-22.35;-47.9
-22.35;-47.9;-21.6833333;-47.85
-21.6833333;-47.85;-21.6833333;-47.85
-21.6833333;-47.85;-21.85;-47.5666667
-21.85;-47.5666667;-22.9666667;-46.5833333
-22.9666667;-46.5833333;-22.95;-46.5666667
-22.95;-46.5666667;-21.4166667;-46.8833333
-21.4166667;-46.8833333;-22.5586111;-47.3602778
-22.5586111;-47.3602778;-21.2666667;-47.8166667
-21.2666667;-47.8166667;-21.0166667;-47.6333333
-21.0166667;-47.6333333;-20.5;-47.7166667
-20.5;-47.7166667;-23.0166667;-48.0
-23.0166667;-48.0;-23.0166667;-48.0
-23.0166667;-48.0;-21.55;-46.6333333
-21.55;-46.6333333;-20.8666667;-47.9166667
-20.8666667;-47.9166667;-20.8666667;-47.9166667
-20.8666667;-47.9166667;-22.5;-44.85
-22.5;-44.85;-22.7411111;-47.4719444
-22.7411111;-47.4719444;-20.6333333;-51.1166667
-20.6333333;-51.1166667;-21.7333333;-46.9666667
-21.7333333;-46.9666667;-21.8333333;-46.8833333
-21.8333333;-46.8833333;-22.0;-47.6333333
-22.0;-47.6333333;-21.5333333;-47.6833333
-21.5333333;-47.6833333;-20.4166667;-48.8333333
-20.4166667;-48.8333333;-22.8166667;-47.7166667
-22.8166667;-47.7166667;-20.6333333;-47.2833333
-20.6333333;-47.2833333;-21.1833333;-47.3833333
-21.1833333;-47.3833333;-22.5747222;-47.3816667
-22.5747222;-47.3816667;-21.1666667;-47.8
-21.1666667;-47.8;-22.7;-47.5
-22.7;-47.5;-20.3333333;-47.2833333
-20.3333333;-47.2833333;-20.3333333;-47.2833333
-20.3333333;-47.2833333;-22.6333333;-47.2
-22.6333333;-47.2;-22.6;-47.1
-22.6;-47.1;-22.6;-47.1
-22.6;-47.1;-20.4166667;-47.8666667
-20.4166667;-47.8666667;-22.6002778;-47.3630556
-22.6002778;-47.3630556;-22.7166667;-47.4833333
-22.7166667;-47.4833333;-22.5688889;-47.3908333
-22.5688889;-47.3908333;-22.4333333;-48.0
-22.4333333;-48.0;-21.3166667;-47.75
-21.3166667;-47.75;-21.1;-49.5333333
-21.1;-49.5333333;-20.6666667;-47.1666667
-20.6666667;-47.1666667;-22.7;-46.8666667
-22.7;-46.8666667;-23.2833333;-47.6833333
-23.2833333;-47.6833333;-23.2833333;-47.6333333
-23.2833333;-47.6333333;-21.3666667;-47.4833333
-21.3666667;-47.4833333;-22.3333333;-47.2166667
-22.3333333;-47.2166667;-22.6;-49.3833333
-22.6;-49.3833333;-22.8666667;-47.7
-22.8666667;-47.7;-20.4;-47.8666667
-20.4;-47.8666667;-20.95;-47.9166667
-20.95;-47.9166667;-20.95;-47.9166667
-20.95;-47.9166667;-21.1333333;-50.2833333
-21.1333333;-50.2833333;-22.5566667;-47.415
-22.5566667;-47.415;-21.9166667;-51.2
-21.9166667;-51.2;-23.1652778;-47.7430556
-23.1652778;-47.7430556;-22.5575;-47.4283333
-22.5575;-47.4283333;-22.35;-47.6833333
-22.35;-47.6833333;-20.8666667;-48.7
-20.8666667;-48.7;-22.6833333;-47.9166667
-22.6833333;-47.9166667;-22.7333333;-47.8833333
-22.7333333;-47.8833333;-22.7833333;-47.3
-22.7833333;-47.3;-20.65;-47.3333333
-20.65;-47.3333333;-20.65;-47.3333333
-20.65;-47.3333333;-21.7;-47.8166667
-21.7;-47.8166667;-22.5397222;-47.4261111
-22.5397222;-47.4261111;-20.2166667;-47.5666667
-20.2166667;-47.5666667;-23.0166667;-47.85
-23.0166667;-47.85;-23.8166667;-47.7
-23.8166667;-47.7;-21.9;-47.8833333
-21.9;-47.8833333;-21.95;-47.9333333
-21.95;-47.9333333;-20.6;-47.7666667
-20.6;-47.7666667;-20.6666667;-47.1333333
-20.6666667;-47.1333333;-20.5333333;-47.7166667
-20.5333333;-47.7166667;-22.3666667;-47.7
-22.3666667;-47.7;-22.3666667;-47.7
-22.3666667;-47.7;-22.45;-47.9833333
-22.45;-47.9833333;-20.6833333;-47.1833333
-20.6833333;-47.1833333;-20.6833333;-47.15
-20.6833333;-47.15;-22.5811111;-47.4177778
-22.5811111;-47.4177778;-20.8;-47.8
-20.8;-47.8;-22.4166667;-47.2333333
-22.4166667;-47.2333333;-22.2333333;-47.6333333
-22.2333333;-47.6333333;-20.9333333;-51.15
-20.9333333;-51.15;-22.2833333;-52.6333333
-22.2833333;-52.6333333;-22.2833333;-52.6333333
-22.2833333;-52.6333333;-21.65;-47.4833333
-21.65;-47.4833333;-21.1666667;-47.2833333
-21.1666667;-47.2833333;-22.9166667;-45.4666667
-22.9166667;-45.4666667;-22.4;-47.2333333
-22.4;-47.2333333;-23.1;-47.8
-23.1;-47.8;-21.95;-47.1333333
-21.95;-47.1333333;-23.0361111;-47.6880556
-23.0361111;-47.6880556;-22.8;-47.2833333
-22.8;-47.2833333;-20.8333333;-47.7833333
-20.8333333;-47.7833333;-20.5;-47.3166667
-20.5;-47.3166667;-20.5;-47.3166667
-20.5;-47.3166667;-20.8833333;-47.6166667
-20.8833333;-47.6166667;-20.05;-47.7833333
-20.05;-47.7833333;-20.9166667;-47.4
-20.9166667;-47.4;-20.9166667;-47.4
-20.9166667;-47.4;-20.9166667;-47.4
-20.9166667;-47.4;-21.7333333;-47.5333333
-21.7333333;-47.5333333;-21.9666667;-49.05
-21.9666667;-49.05;-21.9666667;-49.05
-21.9666667;-49.05;-21.9666667;-49.05
-21.9666667;-49.05;-21.9666667;-49.05
-21.9666667;-49.05;-20.8833333;-48.8166667
-20.8833333;-48.8166667;-22.6333333;-47.05
-22.6333333;-47.05;-20.7833333;-47.8166667
-20.7833333;-47.8166667;-21.1666667;-49.7166667
-21.1666667;-49.7166667;-21.2166667;-47.6833333
-21.2166667;-47.6833333;-21.2166667;-47.6833333
-21.2166667;-47.6833333;-22.7666667;-47.6333333
-22.7666667;-47.6333333;-22.75;-46.8
-22.75;-46.8;-22.7;-46.8166667
-22.7;-46.8166667;-20.6833333;-47.9
-20.6833333;-47.9;-22.4833333;-47.4666667
-22.4833333;-47.4666667;-20.7;-47.3666667
-20.7;-47.3666667;-20.9333333;-47.8833333
-20.9333333;-47.8833333;-21.85;-47.4666667
-21.85;-47.4666667;-22.2166667;-47.2666667
-22.2166667;-47.2666667;-21.6666667;-47.4666667
-21.6666667;-47.4666667;-22.3833333;-47.2166667
-22.3833333;-47.2166667;-21.85;-47.2333333
-21.85;-47.2333333;-22.8475;-47.7566667
-22.8475;-47.7566667;-20.9333333;-47.7166667
-20.9333333;-47.7166667;-20.9333333;-47.7166667
-20.9333333;-47.7166667;-20.1333333;-47.45
-20.1333333;-47.45;-21.0666667;-47.75
-21.0666667;-47.75;-21.5333333;-47.7666667
-21.5333333;-47.7666667;-22.7166667;-47.9166667
-22.7166667;-47.9166667;-20.8333333;-47.8333333
-20.8333333;-47.8333333;-22.4;-47.2
-22.4;-47.2;-22.3666667;-47.2
-22.3666667;-47.2;-22.3666667;-47.2
-22.3666667;-47.2;-20.2333333;-47.8833333
-20.2333333;-47.8833333;-20.6333333;-47.4666667
-20.6333333;-47.4666667;-21.9;-47.9166667
-21.9;-47.9166667;-20.1666667;-48.6666667
-20.1666667;-48.6666667;-20.1666667;-48.6666667
-20.1666667;-48.6666667;-22.7666667;-45.6833333
-22.7666667;-45.6833333;-22.7666667;-45.6833333
-22.7666667;-45.6833333;-21.05;-47.75
-21.05;-47.75;-22.8;-45.7666667
-22.8;-45.7666667;-24.5666667;-47.5166667
-24.5666667;-47.5166667;-23.8666667;-47.75
-23.8666667;-47.75;-20.3;-47.3
-20.3;-47.3;-20.3;-47.3
-20.3;-47.3;-21.15;-47.3166667
-21.15;-47.3166667;-20.1;-47.8
-20.1;-47.8;-22.35;-47.2833333
-22.35;-47.2833333;-22.3666667;-47.25
-22.3666667;-47.25;-21.6166667;-47.7166667
-21.6166667;-47.7166667;-23.1036111;-47.7122222
-23.1036111;-47.7122222;-21.4666667;-47.0166667
-21.4666667;-47.0166667;-21.7;-47.2666667
-21.7;-47.2666667;-22.7333333;-46.85
-22.7333333;-46.85;-22.7333333;-46.85
-22.7333333;-46.85;-22.7833333;-47.25
-22.7833333;-47.25;-21.5;-46.7666667
-21.5;-46.7666667;-21.5;-46.7666667
-21.5;-46.7666667;-21.5;-46.7666667
-21.5;-46.7666667;-21.6333333;-46.8666667
-21.6333333;-46.8666667;-21.4166667;-47.2833333
-21.4166667;-47.2833333;-20.0333333;-50.7333333
-20.0333333;-50.7333333;-20.0333333;-50.7333333
-20.0333333;-50.7333333;-20.2666667;-47.5333333
-20.2666667;-47.5333333;-20.2666667;-47.5333333
-20.2666667;-47.5333333;-20.2666667;-47.5333333
-20.2666667;-47.5333333;-20.7666667;-47.85
